MOF,K_ethane (mol m-3 Pa-1),K_ethene (mol m-3 Pa-1),D_ethane_a (m2/s),D_ethane_b (m2/s),D_ethane_c (m2/s),D_ethane,D_ethene_a (m2/s),D_ethene_b (m2/s),D_ethene_c (m2/s),D_ethene,P_ethane,P_ethene,K(ea/ee),Score,¦Á,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,Has_OMS,SOCERE,A
MIBQAR16_clean,0.008299254,0.005645097,1.33E-08,0,0,4.43E-09,1.78E-08,0,0,5.93E-09,109830.9236,99982.81254,1.09849804,2.628416773,1.470170309,15.00006,7.9611,15.00006,0.597056,2195.04,3676.45,0,0,0.8098,1.35632,0,0,0,0
CEHTEP_clean,0.007561543,0.005143934,2.93E-17,0,0,9.77E-18,7.00E-16,1.79E-16,0,2.93E-16,0.000220451,0.004499023,0.048999741,1.004245796,1.469992228,5.13273,3.12604,5.12998,1.98211,0,0,1064.68,537.145,0.5982,0.301799,0,1,0,0
EFOSUO_clean,0.010949403,0.007449282,3.84E-08,3.95E-08,3.91E-08,0.000000039,4.20E-08,4.34E-08,4.28E-08,4.27E-08,1274706.618,950246.7188,1.34144806,3.057625977,1.469860182,5.23309,4.44144,5.224,2.23497,2650.04,1185.72,0,0,0.6472,0.289579,0,1,0,0
UBUROY_clean,0.005777404,0.003933125,2.82E-08,2.96E-08,0,1.93E-08,2.95E-08,3.13E-08,0,2.03E-08,332272.5883,237944.2786,1.396430249,2.82493362,1.468909328,6.6651,5.3887,6.6651,1.08106,2567.3,2374.8,0,0,0.7436,0.687844,0,1,0,0
QOBWEJ_clean,0.203403897,0.138497314,4.98E-13,0,0,1.66E-13,2.33E-12,0,0,7.77E-13,100.7911848,321.0932752,0.313900018,1.005533551,1.468648677,4.72732,2.92871,4.65247,2.00105,0,0,759.681,379.641,0.5418,0.270757,0,1,0,0
ADAVEI_clean,0.093897843,0.063940342,4.02E-09,4.04E-09,3.95E-09,4.00E-09,4.35E-09,5.32E-09,5.88E-09,5.18E-09,1122102.582,989325.6897,1.134209486,3.032580839,1.468522689,10.15021,8.70819,10.15021,0.656268,2410.23,3672.63,0,0,0.719,1.09559,0,1,0,0
LETQEI_clean,0.010019245,0.006823831,0,0,1.58E-10,5.27E-11,0,0,2.71E-10,9.03E-11,1575.164886,1840.057911,0.85604093,1.888446371,1.468272734,25.68935,25.43895,25.68935,0.814849,1230.83,1510.5,0,0,0.8076,0.991104,0,1,0,0
ADAVIM_clean,0.073787186,0.050256595,7.86E-10,1.59E-09,3.59E-09,1.99E-09,1.39E-09,2.49E-09,5.86E-09,3.25E-09,438024.2305,487063.9157,0.899315709,2.866536057,1.468209018,10.34557,8.90065,10.34557,0.637582,2355.11,3693.81,0,0,0.727,1.14025,0,1,0,0
OKINIG_clean,0.152485767,0.103909069,2.31E-15,0,0,7.70E-16,4.86E-14,0,0,1.62E-14,0.350489673,5.024856471,0.069751181,1.004334823,1.46749238,4.1071,3.0438,4.0968,1.28813,0,0,314.244,243.955,0.387,0.300437,0,1,0,0
VUSKEA_clean,0.007950445,0.005420576,1.67E-08,0,0,5.57E-09,2.04E-08,0,0,6.80E-09,132111.8721,110029.6024,1.200693898,2.661808519,1.466715899,14.99758,7.99679,14.99758,0.594675,2192.84,3687.46,0,0,0.8014,1.34763,0,0,0,0
HEXVEM_clean,0.004827199,0.003291637,5.41E-10,0,0,1.80E-10,1.06E-09,0,0,3.53E-10,2598.522049,3471.776338,0.748470465,1.974436022,1.466504053,28.43131,15.91754,28.43131,0.251734,1350.35,5364.2,0,0,0.895,3.55533,0,1,0,0
ROQFUA03_clean,0.013675728,0.009325635,1.75E-17,1.60E-17,1.76E-17,1.70E-17,2.88E-16,3.08E-16,2.88E-16,2.95E-16,0.000695353,0.008202847,0.084769706,1.004400417,1.466466144,5.23302,2.7546,5.23302,1.00188,0,0,987.565,985.713,0.567,0.565936,0,0,0,0
WOQDUB_charged,0.00849571,0.005793441,3.77E-09,8.49E-09,2.78E-09,5.01E-09,4.67E-09,1.13E-08,4.64E-09,6.87E-09,127139.7795,118808.7751,1.07012112,2.653500213,1.466435923,6.86807,4.44781,6.86449,1.54228,1806.06,1171.04,0,0,0.5994,0.388646,0,0,0,0
VUSKAW_clean,0.007886296,0.005384492,1.65E-08,0,0,5.50E-09,2.01E-08,0,0,6.70E-09,129476.5015,107689.84,1.20230935,2.658329879,1.46463139,14.98828,7.97019,14.98828,0.594675,2204.82,3707.61,0,0,0.8008,1.34662,0,0,0,0
EDUSIF_clean,0.00786224,0.005368455,1.31E-08,0,0,4.37E-09,1.54E-08,0,0,5.13E-09,102482.9294,82262.89254,1.245797786,2.618312088,1.464525641,15.05124,7.91583,15.05124,0.593338,2225.74,3751.22,0,0,0.8098,1.36482,0,0,0,0
ic2017598_si_001_clean_h,0.007685831,0.005248176,3.11E-09,0,0,1.04E-09,4.51E-09,0,0,1.50E-09,23784.01434,23551.51618,1.009871898,2.36161247,1.464476611,14.86745,7.89388,14.86745,0.609156,2262.99,3714.96,0,0,0.7982,1.31034,0,0,0,0
QUQGEP_neutral,0.007946436,0.005432604,2.14E-09,0,0,7.13E-10,3.45E-09,0,0,1.15E-09,16920.76919,18649.23761,0.907316939,2.301384669,1.46273058,5.04832,3.46231,5.04832,1.78813,230.047,128.652,0,0,0.3434,0.192044,0,0,0,0
TORXAB_clean,0.011201989,0.007665785,0,0,5.66E-08,1.89E-08,0,0,5.65E-08,1.88E-08,630878.1865,430962.0423,1.463883416,2.937453935,1.461297049,5.19491,4.25541,5.19491,1.88967,495.266,262.092,0,0,0.436,0.230728,0,0,0,0
KIYMEM01_clean,0.509481998,0.348933526,0,0,7.13E-11,2.38E-11,0,0,1.93E-10,6.43E-11,36145.33976,67009.12489,0.53940922,2.430154245,1.460111913,4.08262,3.10639,4.06575,1.48391,0,0,715.022,481.85,0.5052,0.340452,0,1,0,0
XESLAK_clean,0.007104482,0.004867292,0,0,7.58E-10,2.53E-10,0,0,8.01E-10,2.67E-10,5358.405329,3879.30437,1.381279946,2.107704412,1.459637515,10.31182,9.72546,10.31182,1.3077,1323.78,1012.29,0,0,0.5742,0.439091,0,1,0,0
UNIGEE_clean,0.00780611,0.005348408,1.00E-08,0,0,3.33E-09,1.23E-08,0,0,4.10E-09,77672.73632,65458.12776,1.186601863,2.569351269,1.459520291,14.93053,7.82687,14.92608,0.605547,2221.53,3668.64,0,0,0.8002,1.32145,0,0,0,0
FIQYUA_clean,0.136468607,0.093508941,8.22E-10,0,0,2.74E-10,1.28E-09,0,0,4.27E-10,111619.0995,119095.9647,0.937219828,2.629416084,1.459417736,4.6258,3.62649,4.60025,1.85684,696,374.831,0,0,0.4364,0.235023,0,0,0,0
SIQFED_clean,0.049402614,0.03387058,0,2.54E-08,0,8.47E-09,0,1.32E-08,0,4.40E-09,1248583.478,444867.3194,2.806642394,3.105491997,1.458570063,4.03685,3.30285,4.03344,2.45342,0,0,320.447,130.613,0.4164,0.169722,0,0,0,0
YOYWEQ01_clean,0.171341512,0.117516639,3.70E-09,0,0,1.23E-09,8.39E-09,0,0,2.80E-09,630809.5467,981059.3047,0.64298819,2.92764928,1.458019166,4.53154,3.47646,4.53046,2.03962,960.704,471.022,1.31722,0.645816,0.5242,0.257009,0,1,0,0
PUKSUL_clean,0.005184027,0.003556251,7.94E-09,4.11E-08,1.07E-08,1.99E-08,2.09E-08,3.86E-08,1.14E-08,2.36E-08,308153.0079,250883.777,1.228269965,2.809313895,1.457722472,6.59798,4.14111,6.57182,1.5702,2804.07,1785.8,0,0,0.6962,0.443383,0,1,0,0
QIYDAF01_clean,0.006078101,0.004169674,4.70E-09,0,0,1.57E-09,6.35E-09,0,0,2.12E-09,28424.94995,26345.70139,1.078921739,2.393371711,1.457692136,22.00141,13.57926,22.00141,0.303251,1702.79,5615.12,0,0,0.8664,2.85704,0,1,0,0
QULKIS_charged,0.38817256,0.266321867,1.38E-11,0,0,4.60E-12,7.27E-11,0,0,2.42E-11,5330.130675,19265.27336,0.276670389,2.096026469,1.457531687,4.10234,3.28522,4.05528,1.34108,0,0,416.154,310.314,0.4284,0.319445,0,0,0,0
HUFLUR_clean,0.030109855,0.020671959,6.36E-13,0,8.61E-09,2.87E-09,1.69E-11,0,9.08E-09,3.03E-09,257975.1258,187115.168,1.378697027,2.780679814,1.456555472,4.58854,4.14721,4.58854,1.14854,1287.04,1120.59,0,0,0.5678,0.494365,0,1,0,0
DUWROE_clean,0.099659209,0.068422741,0,3.16E-09,0,1.05E-09,0,4.49E-09,0,1.50E-09,313356.3188,305689.6588,1.02507988,2.809683864,1.456521729,4.35263,3.47485,4.33203,1.3646,1032.9,756.92,0,0,0.5148,0.377252,0,0,0,0
QOWLEU_clean_h,0.005721273,0.003929116,9.94E-10,0,0,3.31E-10,1.30E-09,0,0,4.33E-10,5658.652101,5082.438607,1.113373429,2.113393858,1.456122191,7.55178,5.63017,7.55178,1.41332,1270.28,898.791,0,0,0.5304,0.375286,0,0,0,0
PIBPIA_clean,0.006246492,0.004289953,3.24E-09,3.20E-09,3.18E-09,3.21E-09,3.95E-09,3.94E-09,3.71E-09,3.87E-09,59792.29158,49515.87542,1.207537806,2.524182101,1.456074694,15.49369,14.25357,15.47411,0.458724,1374.44,2996.23,0,0,0.8362,1.82288,0,1,0,0
TIDLID_clean,0.056310641,0.038677732,1.80E-12,3.99E-11,0,1.39E-11,0,1.94E-10,0,6.47E-11,2336.471373,7466.149262,0.312941959,1.952952437,1.455893045,4.2096,4.02928,4.2096,1.31378,1082.38,823.864,182.179,138.667,0.5798,0.44132,0,0,0,0
KIYMEM_clean,0.526770107,0.361875551,0,0,5.12E-11,1.71E-11,0,0,8.57E-11,2.86E-11,26836.44724,30858.44251,0.86966305,2.381136485,1.455666473,4.0581,3.10709,4.03438,1.48822,0,0,694.265,466.507,0.5046,0.339063,0,1,0,0
FIXVUE_clean,0.004638762,0.003187395,1.48E-08,1.46E-08,1.46E-08,1.47E-08,1.85E-08,1.74E-08,1.77E-08,1.79E-08,203090.0776,169994.4,1.19468687,2.736426819,1.455345823,10.80219,6.73703,10.80219,1.60539,1740.78,1084.34,0,0,0.6236,0.388442,0,1,0,0
ZAVMIU_clean,0.004462353,0.003067116,1.06E-11,0,0,3.53E-12,1.41E-11,0,0,4.70E-12,47.06561373,43.0311797,1.093756064,1.01206955,1.454901934,5.45393,2.90422,5.45393,1.74059,0,0,987.562,567.371,0.5626,0.323223,0,1,0,0
NANTII_clean,0.007593617,0.005220111,0,0,1.01E-08,3.37E-09,0,0,9.81E-09,3.27E-09,76313.96189,50954.51633,1.497687887,2.571118187,1.454684967,10.0936,8.00204,10.0936,0.620421,2302.26,3710.81,0,0,0.7974,1.28526,0,1,0,0
CAYSIE_clean,0.026216823,0.01802582,6.82E-09,0,0,2.27E-09,1.55E-08,0,0,5.17E-09,177909.1869,278010.1592,0.639937718,2.707745905,1.454403905,7.01369,4.99057,7.01369,1.16777,715.513,612.717,0,0,0.471,0.403332,0,0,0,0
QIGBIR_clean,0.011294203,0.007766017,3.20E-08,3.81E-08,3.21E-08,3.41E-08,3.42E-08,4.06E-08,3.54E-08,3.67E-08,1148524.922,851557.287,1.34873477,3.039631128,1.454310878,5.14127,4.23557,5.11201,2.30609,2556.32,1108.51,0,0,0.6426,0.278653,0,1,0,0
QOVDAH_clean,0.007100473,0.004883329,0,0,9.41E-10,3.14E-10,0,0,9.22E-10,3.07E-10,6648.303575,4480.029192,1.483986664,2.146914941,1.454023065,9.81819,9.19443,9.81819,1.3396,1377.74,1028.47,0,0,0.5818,0.434308,0,1,0,0
WANJIF_clean,0.497353861,0.342061583,0,9.07E-10,0,3.02E-10,0,3.55E-09,0,1.18E-09,448855.6736,1208277.233,0.371484011,2.866704235,1.45398924,4.50079,3.43707,4.48085,1.30508,566.366,433.969,0,0,0.4924,0.377294,0,1,0,0
JOGHIY_clean,0.081593296,0.05620239,0,0,1.19E-08,3.97E-09,0,0,1.05E-08,3.50E-09,966129.5745,587189.1493,1.645346437,3.01496703,1.451776268,4.7279,3.83843,4.69154,1.03019,1565.61,1519.72,0,0,0.5608,0.544364,0,1,0,0
JOKXAI_clean,0.014662016,0.010099431,0,0,3.36E-08,1.12E-08,0,0,3.71E-08,1.24E-08,490192.7737,372824.7663,1.314807433,2.891202167,1.45176654,4.68166,4.00596,4.68147,1.55341,734.6,472.896,0,0,0.502,0.323161,0,1,0,0
ADATOQ_clean,0.084075054,0.057942426,8.73E-10,4.07E-09,4.58E-09,3.17E-09,1.60E-09,5.89E-09,5.71E-09,4.40E-09,796663.4221,761034.849,1.046815955,2.972026046,1.451010249,10.5421,9.07611,10.5421,0.632077,2324.74,3677.95,0,0,0.7278,1.15144,0,1,0,0
JOKXAI10_clean,0.014670034,0.010115468,0,0,3.35E-08,1.12E-08,0,0,3.70E-08,1.23E-08,489001.1333,372410.2647,1.313071039,2.890753232,1.450257566,4.67354,3.99704,4.67354,1.55632,737.434,473.833,0,0,0.5056,0.32487,0,1,0,0
JALLIU_clean,0.016943308,0.011683105,7.97E-09,6.82E-09,6.89E-09,7.23E-09,1.25E-08,1.01E-08,1.02E-08,1.09E-08,365503.4004,381299.3473,0.95857337,2.8357,1.450240154,13.72158,6.77108,13.72158,0.777101,2196.2,2826.14,0,0,0.7498,0.964868,0.000514734,0,0,0
JEYXOB_clean,0.090646299,0.062505012,5.22E-17,0,0,1.74E-17,8.64E-16,0,0,2.88E-16,0.004708196,0.053735652,0.087617729,1.004412968,1.450224488,4.25762,2.77868,4.15332,2.00793,0,0,498.807,248.419,0.42,0.209171,0,0,0,0
BAFHAU_clean,0.009325635,0.006434929,7.39E-09,7.91E-09,4.01E-09,6.44E-09,8.72E-09,9.07E-09,5.36E-09,7.72E-09,179182.1013,148227.469,1.208831956,2.714859385,1.449221118,9.02635,7.37185,9.02635,0.858551,2348.05,2734.89,0,0,0.738,0.859588,0,0,0,0
GORQAF_clean,0.006687515,0.004614706,2.23E-08,3.80E-08,3.99E-08,3.34E-08,2.30E-08,3.97E-08,4.11E-08,3.46E-08,666755.2269,476623.366,1.398914267,2.945963015,1.44917466,6.72825,5.09275,6.72825,1.1538,2875.75,2492.42,0,0,0.7648,0.662854,0,0,0,0
NIKZAJ02_clean,0.116903215,0.080703231,2.12E-09,0,0,7.07E-10,3.27E-09,0,0,1.09E-09,246601.8068,262586.6322,0.939125517,2.767138867,1.448556812,4.67382,3.68928,4.66396,1.76633,754.073,426.914,0,0,0.4402,0.249217,0,0,0,0
KAGWEW_clean,0.006146259,0.00424585,5.68E-09,0,0,1.89E-09,8.56E-09,0,0,2.85E-09,34737.06579,36163.65771,0.96055178,2.426881563,1.447592119,10.78843,9.81151,10.76706,1.6648,1720.66,1033.55,0,0,0.7082,0.425396,0,1,0,0
POBNEA_clean,0.00585759,0.004049395,0,0,2.29E-08,7.63E-09,0,0,3.72E-08,1.24E-08,133471.4537,149888.0537,0.89047426,2.660004691,1.446534606,12.6133,10.84896,12.6133,0.646582,1753.98,2712.69,2.26513,3.50323,0.7374,1.14046,0,1,0,0
IWAXUZ_clean,0.010893272,0.007533478,1.07E-08,1.07E-08,1.07E-08,1.07E-08,1.20E-08,1.20E-08,1.21E-08,1.20E-08,347934.3594,270605.5282,1.285762201,2.831223335,1.44598179,9.16743,4.27442,9.16743,1.02656,1732.45,1687.62,0,0,0.6018,0.586228,0,1,0,0
ROQFUA02_clean,0.013467244,0.009313608,0,3.17E-18,3.69E-18,2.29E-18,7.90E-17,7.23E-17,7.63E-17,7.59E-17,9.19E-05,0.002109231,0.043582549,1.004222858,1.445974965,5.1929,2.72543,5.1929,1.00973,0,0,955.65,946.442,0.565,0.559556,0,0,0,0
LAWGEW_clean,0.007244808,0.005011627,1.04E-08,0,0,3.47E-09,1.29E-08,0,0,4.30E-09,74971.14746,64328.34657,1.165444963,2.562924235,1.445600002,15.06244,7.93691,15.06244,0.591684,2230.24,3769.3,0,0,0.803,1.35714,0,0,0,0
LUNBIF_clean,0.006274557,0.004342074,2.82E-08,2.13E-08,2.87E-08,2.61E-08,3.21E-08,2.37E-08,3.25E-08,2.94E-08,488229.2113,381497.646,1.279769919,2.88998654,1.445059895,8.36527,6.6245,8.36354,1.86674,2385.2,1277.73,8.72646,4.67469,0.7178,0.38452,0,1,0,0
ULASAD_clean,0.008182985,0.005665143,1.68E-08,1.09E-08,2.96E-08,1.91E-08,1.64E-08,1.87E-08,3.02E-08,2.18E-08,466552.2791,368093.371,1.267483513,2.881919647,1.444444562,8.38485,6.51445,8.17533,0.647842,2428.58,3748.72,0,0,0.7298,1.12651,0,1,0,0
FABGOG_clean,0.015455858,0.010700826,0,0,2.13E-11,7.10E-12,0,0,6.96E-10,2.32E-10,327.5719158,7410.72129,0.044202434,1.004225477,1.444361211,4.61157,3.28798,4.61157,1.54791,0,0,231.819,149.763,0.4312,0.278569,0,1,0,0
QEZZOL_clean,0.193901852,0.134319622,0,6.40E-10,0,2.13E-10,0,8.36E-10,0,2.79E-10,123479.7863,111732.5413,1.105137187,2.648846047,1.44358545,6.25588,3.45747,6.04611,1.73068,941.451,543.977,0,0,0.483,0.279081,0,1,0,0
LAWGIA_clean,0.007168631,0.004967525,1.00E-08,0,0,3.33E-09,1.24E-08,0,0,4.13E-09,71329.66169,61290.85572,1.16378962,2.554253191,1.443099129,15.0745,7.93652,15.0745,0.590588,2230.11,3776.08,0,0,0.8028,1.35932,0,0,0,0
QOVDEL_clean,0.006282576,0.004354102,0,0,1.02E-09,3.40E-10,0,0,1.25E-09,4.17E-10,6376.345791,5415.549751,1.177414313,2.13495145,1.442909698,9.82811,9.16141,9.82811,1.34846,1344.96,997.404,0,0,0.5734,0.425224,0,1,0,0
EMANAH_clean,0.000809879,0.000561302,5.39E-16,0,0,1.80E-16,6.32E-15,0,0,2.11E-15,0.000434353,0.00352978,0.123053858,1.00457215,1.442857855,3.45596,2.77101,3.27422,1.80411,0,0,35.8076,19.8479,0.5156,0.285793,0,0,0,0
IMACND_clean,0.01922861,0.013330928,3.19E-08,1.78E-20,0,1.06E-08,3.24E-08,4.78E-18,0,1.08E-08,610340.9542,429773.2013,1.420146609,2.930956876,1.44240596,4.34425,3.82182,4.33967,1.80066,838.501,465.663,0,0,0.5398,0.299779,0,1,0,0
XIPGUA_clean,0.003660492,0.002537888,6.10E-09,0,0,2.03E-09,1.12E-08,0,0,3.73E-09,22217.91164,28282.93095,0.785559024,2.347549643,1.442337881,6.999,4.80417,6.51629,2.95533,1333.32,451.159,0,0,0.4992,0.168915,0,1,0,0
WASTUG_clean,0.005139925,0.003564269,1.10E-08,8.49E-09,1.07E-08,1.01E-08,1.42E-08,9.34E-09,1.25E-08,1.20E-08,154402.3241,127817.1689,1.207993617,2.68899172,1.442069889,10.4656,7.25807,10.12341,1.59439,2004.76,1257.39,0,0,0.6606,0.414328,0,1,0,0
LAWGOG_clean,0.007096464,0.004923422,1.05E-08,0,0,3.50E-09,1.29E-08,0,0,4.30E-09,74142.16119,63196.16299,1.17320669,2.561093703,1.441368219,15.0805,7.93827,15.0805,0.589428,2230.89,3784.84,0,0,0.8032,1.36268,0,0,0,0
AGABIU_clean,0.005841552,0.004053404,0,0,2.43E-08,8.10E-09,0,0,3.68E-08,1.23E-08,141243.4961,148423.1514,0.95162712,2.670457831,1.441147243,12.57098,10.82742,12.57098,0.647122,1792.07,2769.29,2.83534,4.38145,0.7402,1.14383,0,1,0,0
UZOBER_clean,0.03387058,0.023502526,0,0,2.59E-08,8.63E-09,0,0,2.77E-08,9.23E-09,872883.604,647781.0649,1.347497868,2.99193824,1.441146369,4.15957,3.7187,4.14785,1.30213,762.369,585.479,74.3878,57.1279,0.576,0.442353,0,0,0,0
EFOTID_clean,0.011542779,0.008010585,2.21E-08,1.21E-08,2.80E-08,2.07E-08,2.60E-08,1.29E-08,2.96E-08,2.28E-08,714388.9093,545995.097,1.308416345,2.956533373,1.44094083,5.17106,4.13348,5.16647,3.01069,2149.74,714.036,0,0,0.6124,0.203408,0,1,0,0
NIBHOW_clean,0.004743004,0.003291637,3.38E-09,0,0,1.13E-09,3.87E-09,0,0,1.29E-09,15951.59554,12675.2589,1.258482819,2.295352506,1.440925594,27.51057,14.88459,27.48878,0.279595,1425.71,5099.19,0,0,0.8844,3.16315,0,1,0,0
ic025743v_s1_clean,0.014569802,0.010111459,0,5.43E-09,3.27E-10,1.92E-09,6.09E-19,7.77E-09,7.88E-10,2.85E-09,83461.04489,86103.34938,0.969312408,2.579250795,1.440919851,5.43084,3.59671,5.41371,0.985749,2031.66,2061.03,0,0,0.67,0.679686,0,1,0,0
LAWGUM_clean,0.007052361,0.004895357,1.17E-08,0,0,3.90E-09,1.42E-08,0,0,4.73E-09,82102.11313,69168.22826,1.186991704,2.578990725,1.44062241,15.09972,7.93483,15.09787,0.58881,2231.62,3790.06,0,0,0.8032,1.36411,0,0,0,0
OHUMEL_clean,0.005665143,0.003933125,1.34E-10,0,0,4.47E-11,2.57E-10,0,0,8.57E-11,755.3524,1005.784204,0.751008414,1.008567175,1.440366884,14.09837,12.86508,14.09837,0.808879,1803.58,2229.73,0.123257,0.15238,0.8014,0.990754,0,1,0,0
VAZTOG_clean,0.006940101,0.00481918,3.61E-09,0,0,1.20E-09,4.87E-09,0,0,1.62E-09,24929.11901,23352.64338,1.067507374,2.370439634,1.440099976,15.08014,7.93969,15.07583,0.589901,2233.7,3786.57,0,0,0.8002,1.3565,0,0,0,0
LITHUR_clean,0.008255152,0.005737311,0,4.26E-08,6.13E-08,3.46E-08,0,4.58E-08,6.27E-08,3.62E-08,853443.0774,619401.2373,1.377851748,2.988504945,1.438853846,5.86756,4.66068,5.8615,1.85218,2577.81,1391.77,0,0,0.691,0.373074,0,0,0,0
LAMGUB_clean,0.014369337,0.00999118,0,0,3.07E-08,1.02E-08,0,0,3.17E-08,1.06E-08,438943.9263,315144.6826,1.39283304,2.873240774,1.438202194,4.96165,3.84451,4.96165,1.56907,690.851,440.295,0,0,0.504,0.32121,0,1,0,0
SINXET_charged,0.014505653,0.010087403,7.88E-09,0,0,2.63E-09,8.70E-09,0,0,2.90E-09,113735.8663,87323.78716,1.302461448,2.63722965,1.437996777,4.94582,3.8237,4.93896,1.72217,738.404,428.763,0,0,0.4962,0.288124,0,0,0,0
RUPNEW_clean,0.072079224,0.050128298,9.16E-13,9.02E-13,2.06E-13,6.75E-13,4.43E-12,4.34E-12,1.82E-12,3.53E-12,145.1625367,528.2175879,0.274815796,1.005321448,1.437894899,10.23147,2.96242,10.21002,0.999099,0,0,1249.09,1250.22,0.5932,0.593735,0,0,0,0
MAWFIC_clean,0.005007618,0.003484083,8.61E-09,8.55E-09,1.62E-08,1.11E-08,1.15E-08,1.16E-08,2.02E-08,1.44E-08,166223.0214,150110.2427,1.107339635,2.700511085,1.437284359,9.46149,6.72598,9.46149,1.3222,2511.12,1899.19,0.278339,0.210512,0.7294,0.551655,0,1,0,0
KULMEK_clean,0.016871141,0.011743244,3.60E-09,0,2.15E-09,1.92E-09,4.35E-09,0,2.89E-09,2.41E-09,96526.42861,84598.09608,1.141000012,2.606511942,1.436667841,13.21045,7.45311,13.20856,0.659951,2268.86,3437.92,0,0,0.7544,1.14311,0,0,0,0
VINHOR_clean,0.005408548,0.003764734,7.28E-12,2.92E-08,1.62E-08,1.51E-08,8.24E-11,3.40E-08,2.05E-08,1.82E-08,244365.6253,204465.8876,1.195141293,2.768573451,1.436634833,9.98256,7.27933,9.98256,0.808976,2165.4,2676.71,0,0,0.7268,0.898419,0,1,0,0
UHUPOD01_clean,0.00453452,0.00315933,8.14E-09,0,8.82E-09,5.65E-09,1.14E-08,0,1.30E-08,8.13E-09,76522.84498,76704.13134,0.99763655,2.564479884,1.435278999,33.07784,21.40391,33.07784,0.19136,873.381,4564.06,0,0,0.937,4.89652,0,0,0,0
HIFTOG01_clean,0.006867934,0.004787106,1.18E-08,0,0,3.93E-09,1.43E-08,0,0,4.77E-09,80638.42905,68115.0406,1.183856434,2.57582434,1.434673475,15.08334,7.94194,15.08334,0.584242,2219.37,3798.71,0,0,0.8024,1.3734,0,0,0,0
VAJTUX_clean,0.684207361,0.477142972,0,2.53E-14,0,8.43E-15,0,1.35E-13,0,4.50E-14,17.22432461,64.09383206,0.268736071,1.005289193,1.433967178,4.46543,2.91526,4.42499,1.45189,0,0,408.358,281.26,0.458,0.315452,0,1,0,0
ZAYKAN_charged,0.002954855,0.002060781,4.52E-10,0,0,1.51E-10,6.64E-10,0,0,2.21E-10,1328.949711,1361.55083,0.976055893,1.860132796,1.43385202,4.54951,3.26187,4.36618,3.87552,0,0,451.41,116.477,0.3896,0.100528,0,0,0,0
ROQNES02_clean,0.015520006,0.010825114,3.90E-18,0,3.89E-18,2.60E-18,7.53E-17,7.95E-17,7.46E-17,7.65E-17,0.000120299,0.002470927,0.048685928,1.004244464,1.4337037,5.18289,2.73304,5.18289,1.0147,0,0,973.829,959.724,0.5568,0.548735,0,0,0,0
WUXMAD_clean,0.163018202,0.113791997,0,1.67E-08,0,5.57E-09,0,8.41E-09,0,2.80E-09,2708859.675,952229.547,2.844754905,3.242639475,1.432598129,3.83437,3.24506,3.8301,2.7164,0,0,191.908,70.648,0.3748,0.137977,0,0,0,0
EFOTEZ_clean,0.009417849,0.006575255,0,2.73E-08,4.86E-08,2.53E-08,0,2.96E-08,5.22E-08,2.73E-08,711258.4469,535179.9592,1.329007999,2.956081701,1.432316922,5.06643,4.39448,5.0661,2.67676,2557.25,955.354,0,0,0.6308,0.235658,0,1,0,0
WASVES_clean,0.004747013,0.003315692,0,1.40E-08,0,4.67E-09,0,1.56E-08,0,5.20E-09,66127.54428,51467.45791,1.284841859,2.542763912,1.431680928,7.24568,4.22882,6.95314,2.14337,1730.17,807.218,0,0,0.582,0.271535,0,1,0,0
POKTAM_clean,0.01905621,0.013310881,2.16E-08,0,0,7.20E-09,2.26E-08,0,0,7.53E-09,409566.3045,299329.2643,1.368280196,2.86081206,1.431626502,4.02027,2.97364,4.00657,1.96699,0,0,216.454,110.044,0.3824,0.194409,0,1,0,0
IXAZEO_clean,0.010199663,0.007136557,0,0,4.74E-08,1.58E-08,0,0,4.88E-08,1.63E-08,481058.7325,346531.325,1.388211391,2.889081344,1.429213415,4.95392,4.38313,4.95392,1.49539,968.887,647.917,0,0,0.4732,0.31644,0,1,0,0
YOFXIC_clean,1.051074493,0.736195975,0,0,1.90E-16,6.33E-17,0,0,3.13E-14,1.04E-14,0.198710601,22.92829255,0.008666611,1.004077958,1.427710187,4.88114,3.85589,4.00843,1.17746,202.132,171.668,464.324,394.346,0.5094,0.432628,0,0,0,0
IWAYUA_clean,0.008331329,0.005837543,1.22E-08,1.22E-08,1.22E-08,1.22E-08,1.35E-08,1.28E-08,1.35E-08,1.33E-08,303409.5934,231178.3198,1.312448303,2.807831653,1.427197881,9.10772,4.29795,9.10772,1.27221,1742.4,1369.58,0,0,0.6022,0.473349,0,1,0,0
UVEWIC_clean,0.00958624,0.006719589,1.90E-10,1.88E-10,0,1.26E-10,5.62E-10,3.78E-10,0,3.13E-10,3605.570866,6284.988716,0.573679768,2.029964662,1.426611062,4.94226,3.22707,4.93517,1.09932,0,0,1490.75,1356.06,0.5988,0.544698,0,1,0,0
JOKXUC10_clean,0.017765215,0.0124569,0,0,3.40E-08,1.13E-08,0,0,3.75E-08,1.25E-08,601012.2488,464809.7015,1.293028624,2.926284391,1.426134512,4.62045,3.87167,4.62045,1.57557,703.325,446.394,0,0,0.499,0.31671,0,1,0,0
