dimensions, bond type, name,H2,CH4,a,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,#VALUE!,score,rmps,mps,PH2,PCH4,aIM, void fraction [widom], supercell volume [A^3], density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v],dimensions, num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,,
3, CC, linker110_C_linker96_C_dmd_relaxed_interp_3,0.723382,0.406562,5.620294671,0.0455306,0.332678,7.22E-08,3.17E-07,1.281706355,7.306690446,0.136860868,1.666288358,0.600136222,91927392.21,118979919.1,3.756827774,-96984696183,119510637.4,43043367.66,71722662.41,7.31E+00,0.753799,63160.14896,470.0075572,3685.36,161.1343407,3,1248,0,864,144,0,0,0,2,2,5,9.44511,8.48432,9.42469,838,0.084052156,2
2, amide, linker108_CO_linker6_NH_sql_relaxed,0.765699,0.556863,7.272609733,0.0502272,0.403949,5.70E-08,2.46E-07,1.688599116,8.042435175,0.124340449,1.867341907,0.535520569,116116555.4,127821429.7,3.756826067,-92957340791,128407807.4,36825083.72,68765022.05,8.04E+00,0.809775,28374.78596,493.3373132,4753.2,166.9818698,2,384,0,168,96,144,0,0,1,1,0,10.75113,9.5364,10.75108,839,0.084152457,2
2, CC, linker104_C_linker10_C_kgm_relaxed,0.65953,0.540309,8.192333935,0.0455094,0.363619,6.64E-08,4.50E-07,1.208285977,7.989975697,0.125156826,1.178440194,0.848579338,87136046.6,84596168.14,3.75674539,-97521080279,84983705.53,61195652.44,72115416.57,7.99E+00,0.722345,55976.64039,583.472293,3152.69,144.5979661,2,864,0,360,144,432,0,0,1,1,0,16.31483,14.65102,16.30858,840,0.084252758,2
2, CC, linker91_C_linker78_C_kgd-a_relaxed,0.73057,0.407982,5.584434072,0.0449021,0.316507,7.72E-08,4.13E-07,1.044653574,7.048823997,0.141867636,1.318590046,0.758385825,76202754.82,95755515.72,3.756690571,-98655502417,96185181.86,55320816.92,72945478.52,7.05E+00,0.813543,34740.11421,413.3252973,5606.12,163.7211994,2,378,0,216,216,54,0,0,2,3,0,12.52701,9.69723,12.52494,841,0.084353059,2
3, CC, linker99_C_linker84_C_qtz_relaxed,0.8316,0.916056,11.01558442,0.0559524,0.643159,3.77E-08,3.70E-07,1.122566281,11.49475268,0.086996217,1.17139693,0.853681595,81323331.14,84475234.2,3.7564236,-97971798832,84860824.74,61844215.56,72444124.24,1.15E+01,0.780395,27562.87712,547.1154567,4732.34,163.3679992,3,540,0,324,162,0,0,0,1,1,4,7.84285,5.8584,7.84284,842,0.08445336,2
2, CC, linker91_C_linker54_C_fxt_relaxed,0.678516,0.695215,10.24611063,0.049032,0.866983,2.46E-08,1.17E-07,2.148173234,17.68198319,0.056554742,3.707159175,0.269748331,136825573.6,235037333.3,3.75628244,-86072894783,236123498.9,17181328.54,63693919.73,1.77E+01,0.74644,39662.72713,542.9839833,2514.04,125.1556254,2,594,0,216,216,162,0,0,1,3,0,24.94596,23.09159,24.94596,843,0.084553661,2
3, amide, linker108_NH_linker27_CO_lvt_relaxed_interp_4,0.693995,0.51544,7.427142847,0.0443742,0.39688,6.00E-08,3.31E-07,1.345871378,8.943935891,0.111807599,1.620729205,0.61700622,95608443.33,114616822.7,3.756127501,-96054759390,115133881.9,43831086.06,71038321.27,8.94E+00,0.747145,89567.96759,484.559092,3666.62,156.9024454,3,1536,0,896,192,256,0,0,1,1,5,14.91627,13.70679,14.91627,844,0.084653962,2
2, imine, linker108_N_linker45_CH_kgm_relaxed,0.777742,0.453475,5.830661068,0.0491481,0.330269,7.31E-08,3.66E-07,1.163768926,6.7198732,0.148812332,1.341250936,0.745572639,83882027.91,96238660.29,3.756065723,-97473564501,96674559.67,53739315,72077906.56,6.72E+00,0.8885,27043.20344,310.8987667,5923.3,145.5211951,2,324,0,162,72,0,0,0,1,1,0,22.98465,20.99883,22.98465,845,0.084754263,2
3, imine, linker105_N_linker60_CH_cds_relaxed_interp_2,0.742664,0.526179,7.085020952,0.0495276,0.382411,6.15E-08,2.97E-07,1.465907378,7.72116961,0.129514057,1.597528021,0.625967111,102874075.1,111601154.3,3.755990901,-94882704619,112110915.1,43928960.67,70177745.62,7.72E+00,0.773221,30518.16407,437.491593,5854.59,163.5878131,3,448,0,352,128,32,0,0,1,2,3,9.99938,6.44319,9.4676,846,0.084854564,2
3, CC, linker99_C_linker9_C_dia_relaxed,0.70532,0.562781,7.979087506,0.0461746,0.400789,5.91E-08,3.43E-07,1.375651686,8.679858624,0.11520925,1.496469633,0.66823942,97314171.2,105380175.1,3.755866923,-95649837539,105860882.9,47271533.91,70740415.01,8.68E+00,0.721926,32096.01722,445.1097495,5774.54,161.4887361,3,672,0,528,0,0,0,0,1,1,3,10.00252,8.7689,9.93352,847,0.084954865,2
2, CC, linker91_C_linker47_C_hcb_relaxed,0.772243,0.960763,12.4412005,0.0523058,0.700143,3.03E-08,1.73E-07,2.170526605,13.38557101,0.07470731,2.335284123,0.42821342,137293850.1,147002247.5,3.755860751,-85476596218,147715373.6,27086085.44,63253705.26,1.34E+01,0.74251,22469.04715,612.5166543,3554.47,130.4965851,2,504,0,216,144,0,0,0,1,1,0,8.02643,6.78064,7.97987,848,0.085055165,2
3, CC, linker111_C_linker79_C_qzd_relaxed,0.655465,0.841923,12.84466753,0.0467711,0.646087,3.63E-08,3.13E-07,1.48795136,13.8138081,0.072391334,1.600218495,0.624914662,104087852.2,111430972.1,3.755825962,-94578380788,111941365,43715155.44,69953800.25,1.38E+01,0.621663,40858.91592,624.0805367,3297.97,110.5095841,3,1026,0,756,108,0,0,27,1,2,4,7.30173,5.80615,7.14469,849,0.085155466,2
2, CC, linker109_C_linker65_C_sql_relaxed,0.608249,0.6237,10.25402426,0.0421407,0.459672,4.36E-08,1.86E-07,2.409009399,10.90802953,0.091675586,2.562656865,0.390220015,144059615.3,152475761.7,3.75564896,-80795719790,153247788.2,23335295.11,59800354.2,1.09E+01,0.551474,39568.10203,648.785453,2302.78,101.7563821,2,999,0,432,216,0,0,0,1,1,0,8.86314,7.58163,8.86314,850,0.085255767,2
2, CC, linker107_C_linker72_C_kgm_relaxed,0.702072,0.570887,8.131459451,0.0474034,0.380578,6.07E-08,3.06E-07,1.61127999,8.028495846,0.124556333,1.590877356,0.628583967,111071003.3,109157574.5,3.755622983,-93190281842,109664580.4,43330428.18,68933397,8.03E+00,0.747761,55974.08316,547.221346,3360.5,160.7072373,2,864,0,432,216,288,0,0,1,1,0,16.30644,15.08206,16.29998,851,0.085356068,2
2, CC, linker91_C_linker8_C_hcb_relaxed,0.777254,0.563149,7.24536638,0.0497708,0.37553,6.29E-08,3.27E-07,1.392694753,7.545187138,0.132534817,1.450325903,0.6895002,98158470.23,101753311.8,3.755503643,-95297827721,102220369.3,48596639.48,70480965.05,7.55E+00,0.797864,22699.16281,574.4455452,4481.43,164.1207971,2,288,0,72,144,144,0,0,1,1,0,8.49562,6.71185,8.49562,852,0.085456369,2
3, CC, linker105_C_linker68_C_dia_relaxed,0.739266,0.485858,6.572167528,0.0474669,0.325619,7.20E-08,3.24E-07,1.459941595,6.859917121,0.145774356,1.523862303,0.656227271,102165663.8,106150568.9,3.755394771,-94614791831,106638789,45922312.9,69979281.49,6.86E+00,0.769789,32428.13199,526.3816124,5166.23,177.6585044,3,480,0,192,144,144,0,0,1,1,3,9.78057,7.943,8.581,853,0.08555667,2
3, imine, linker105_N_linker69_CH_cds_relaxed_interp_2,0.707696,0.428388,6.053277113,0.0467375,0.310267,7.70E-08,3.76E-07,1.239453709,6.638502273,0.150636387,1.359282932,0.73568201,88435959.11,96545047.64,3.755322046,-96484812227,96985864.79,52491467.56,71350755.96,6.64E+00,0.741985,30320.54277,464.8493917,5049.32,150.8866476,3,448,0,288,128,64,0,0,1,2,3,10.28785,6.49518,10.05696,854,0.085656971,2
2, imine, linker101_N_linker8_CH_kgm_relaxed,0.721286,0.390751,5.417421106,0.0457835,0.283453,8.49E-08,4.01E-07,1.14610702,6.191160571,0.161520605,1.309798971,0.763475939,82355575.64,93691476.64,3.755305367,-97175814645,94117954.41,54860933.04,71856793.66,6.19E+00,0.834421,25584.50124,362.4503619,5327.9,142.3854801,2,252,0,144,90,72,0,0,1,1,0,20.96756,18.77857,20.96123,855,0.085757272,2
2, CC, linker106_C_linker6_C_kgm_relaxed,0.653329,0.575358,8.806558411,0.0459115,0.41152,5.79E-08,3.99E-07,1.275773579,8.963331627,0.111565659,1.298484736,0.770128421,90677726.96,91869252.46,3.755169865,-96111583724,92291960.15,54738157.19,71076661.58,8.96E+00,0.702084,54928.25462,590.3217846,3086.54,141.2346947,2,864,0,504,288,288,0,0,1,1,0,15.1276,12.42061,14.84854,856,0.085857573,2
2, CC, linker92_C_linker4_C_hcb_relaxed,0.799043,0.507607,6.352686902,0.0505664,0.331261,7.17E-08,3.51E-07,1.299958367,6.551010157,0.152648214,1.340541506,0.745967205,92197049.95,94640280.62,3.755148531,-95902190355,95075331.11,52906290.98,70923078.98,6.55E+00,0.833159,23303.34646,439.0517406,6065.89,182.3128842,2,360,0,180,36,72,0,0,1,1,0,10.36302,7.4025,10.29604,857,0.085957874,2
2, CC, linker91_C_linker41_C_hcb_relaxed,0.778031,0.483162,6.210061039,0.0494153,0.309495,7.70E-08,3.80E-07,1.259919548,6.263141173,0.159664292,1.270688637,0.78697485,89646231.85,89997964.16,3.755127005,-96215054324,90412477.78,55995107,71152346.18,6.26E+00,0.810378,21586.14392,468.4052905,4658.82,189.2805133,2,324,0,108,108,36,0,0,1,1,0,12.1431,10.99359,12.14191,858,0.086058175,2
2, CC, linker108_C_linker72_C_kgm_relaxed,0.69076,0.665582,9.635502924,0.0476732,0.48897,4.34E-08,1.95E-07,2.146084764,10.25670607,0.097497188,2.284443356,0.437743399,135812631.5,143869475.5,3.755088291,-85518957331,144568504,27702113.16,63283908.36,1.03E+01,0.729159,55470.06669,571.6064958,3119.65,148.8186671,2,1008,0,360,144,288,0,0,1,1,0,16.24974,14.53632,16.24035,859,0.086158475,2
2, amide, linker108_CO_linker65_NH_sql_relaxed,0.750555,0.495392,6.600342413,0.0482584,0.360905,6.61E-08,3.54E-07,1.232463383,7.4785944,0.133714967,1.396456908,0.716098001,87811389.26,99044006.94,3.754976081,-96347277043,99495711.41,51021037.34,71248680.04,7.48E+00,0.812971,27431.0039,455.1027811,4823.86,164.3470741,2,384,0,120,144,48,0,0,1,1,0,11.91565,11.36302,11.91565,860,0.086258776,2
2, CC, linker107_C_linker38_C_kgm_relaxed,0.73579,0.416043,5.654371492,0.0458842,0.286442,8.44E-08,4.58E-07,1.0403973,6.242715357,0.160186704,1.148651837,0.870585819,75043561.06,82473301.65,3.754688101,-97552526118,82851930.01,62795107.26,72129715.31,6.24E+00,0.838744,25519.00167,351.7223813,4995.43,149.0514955,2,324,0,180,54,36,0,0,1,1,0,23.28704,22.44191,23.28701,861,0.086359077,2
3, amide, linker99_CO_linker3_NH_cds_relaxed_interp_2,0.734746,0.583702,7.944269176,0.0482552,0.428097,5.48E-08,3.09E-07,1.410113548,8.871520582,0.112720248,1.574701346,0.635041052,98726625.71,109746924.2,3.754632962,-94664200841,110249951.6,44461284.95,70013245.27,8.87E+00,0.748535,27934.51915,477.9486194,4966.82,163.589467,3,480,0,352,64,64,0,0,1,2,3,10.38388,6.12148,10.20008,862,0.086459378,2
3, CC, linker109_C_linker79_C_qzd_relaxed,0.608295,0.667356,10.97092694,0.0412245,0.470498,4.97E-08,3.81E-07,1.43267426,11.41306747,0.087618863,1.490412623,0.670955133,99992001.7,103543437.8,3.754465872,-94366125027,104021790.4,46828611.86,69793954.21,1.14E+01,0.596561,40889.60821,605.9864329,3298.97,108.962234,3,1053,0,756,108,0,0,0,1,2,4,7.63708,5.38266,7.55173,863,0.086559679,2
3, CC, linker110_C_linker98_C_mot-e_relaxed,0.73696,0.428417,5.813300586,0.0455697,0.311214,7.78E-08,4.67E-07,0.970089971,6.829406382,0.146425611,1.139651828,0.877460971,70157089.12,82043813.93,3.754369376,-97815217395,82419834.5,63458142.41,72320188.02,6.83E+00,0.820091,60473.18249,384.4750114,4534.56,170.0740887,3,1024,0,800,64,0,0,0,2,2,7,18.15259,16.37773,18.15251,864,0.08665998,2
2, amide, linker108_CO_linker67_NH_sql_relaxed,0.771891,0.472959,6.127277038,0.0496046,0.336558,7.10E-08,3.74E-07,1.164385736,6.784814312,0.147387969,1.289339614,0.775590845,83072092.17,91566674.54,3.754296153,-96481213469,91986818.35,55333857.26,71344134.14,6.78E+00,0.834185,27919.78524,438.5575701,5522.2,175.9665327,2,360,0,168,96,96,0,0,1,1,0,11.8066,10.12941,11.80656,865,0.086760281,2
2, CC, linker101_C_linker64_C_kgm_relaxed,0.714977,0.55756,7.798292812,0.047584,0.359307,6.65E-08,4.42E-07,1.173093331,7.551004539,0.132432711,1.135893878,0.880363931,83625308.65,80599100.14,3.754268192,-96402180450,80973502.85,62757756.37,71286151.28,7.55E+00,0.79258,54270.93579,432.1949017,4556.31,153.3995507,2,792,0,432,216,72,0,0,1,1,0,17.09013,14.93076,17.06834,866,0.086860582,2
3, imine, linker107_N_linker66_CH_cds_relaxed_interp_2,0.759745,0.592177,7.794417864,0.0508476,0.438548,5.36E-08,3.08E-07,1.35872324,8.624753184,0.115945347,1.503467326,0.665129187,95377600.8,105055715.3,3.754257464,-94915570118,105538127.5,46689733.56,70196488.89,8.62E+00,0.778446,30001.37567,446.7776125,6462.36,166.5604981,3,416,0,320,160,32,0,0,1,2,3,9.12426,6.48181,8.64037,867,0.086960883,2
3, imine, linker105_N_linker3_CH_cds_relaxed_interp_2,0.767402,0.486047,6.333668664,0.0511144,0.360129,6.60E-08,3.40E-07,1.229944825,7.045548808,0.141933585,1.368185921,0.730894818,87273179.32,96639132.92,3.754228542,-95953009125,97082351.03,51862094.32,70956987.3,7.05E+00,0.80033,30918.83574,404.319911,6354.77,169.6872244,3,480,0,352,64,32,0,0,1,2,3,9.86754,7.16732,9.18481,868,0.087061184,2
3, imine, linker105_N_linker8_CH_cdl_relaxed_interp_2,0.739784,0.593101,8.017218539,0.0502734,0.434802,5.45E-08,3.46E-07,1.26131758,8.648748642,0.115623663,1.360673736,0.734930037,89212122.82,95798638.86,3.754111023,-95642909723,96239515.28,51981094.85,70729310.56,8.65E+00,0.750328,61783.40813,535.3495348,4890.64,154.604334,3,896,0,448,256,320,0,0,1,3,5,9.06058,6.3585,8.49595,869,0.087161484,2
2, CC, linker99_C_linker5_C_kgm_relaxed,0.680241,0.533043,7.836090444,0.045259,0.329655,7.26E-08,5.01E-07,1.136028649,7.28374467,0.137292017,1.055952924,0.947011915,81128088.03,75059151.62,3.754103481,-96577408900,75409578.66,67629690.57,71413769.48,7.28E+00,0.751226,55894.57671,383.3891684,4803.81,143.9885228,2,1008,0,792,0,0,0,0,1,1,0,17.13266,15.65395,17.13266,870,0.087261785,2
3, imine, linker107_N_linker32_CH_cds_relaxed_interp_3,0.678899,0.377183,5.555804324,0.0430114,0.275969,8.54E-08,3.58E-07,1.326185591,6.416182686,0.155855911,1.531560244,0.652928936,93261272.79,107213142.5,3.7540665,-95088841147,107703822.7,45915883.88,70322942.31,6.42E+00,0.742336,59814.85234,437.5413521,5040.81,154.0103279,3,864,0,672,336,0,0,0,1,2,3,11.45285,7.86113,11.22245,871,0.087362086,2
2, CC, linker91_C_linker72_C_hne_relaxed,0.746212,0.624554,8.369659025,0.0479021,0.440688,5.38E-08,3.61E-07,1.246685717,9.199763685,0.108698444,1.370332286,0.72975001,88204357.33,96508752.37,3.753957181,-95673378550,96952485.28,51630599.28,70751077.14,9.20E+00,0.768307,44583.48281,584.9445641,4525.89,160.4498828,2,576,0,144,288,288,0,0,3,5,2,10.1643,7.48188,10.13564,872,0.087462387,2
2, CC, linker99_C_linker62_C_kgm_relaxed,0.756197,0.491002,6.493043479,0.0483901,0.292655,8.17E-08,4.71E-07,1.126388117,6.047827965,0.165348619,1.049153848,0.953149056,80353477.54,74495452.7,3.753796547,-96474670704,74843793.99,67995072.16,71337291.6,6.05E+00,0.8362,55166.41938,386.135931,5706.07,163.3045533,2,792,0,288,216,0,0,0,1,1,0,16.55212,14.80586,16.55212,873,0.087562688,2
3, CC, linker103_C_linker85_C_qzd_relaxed,0.704713,0.571916,8.11558748,0.0427978,0.35824,5.09E-08,1.54E-07,2.68604491,8.370523719,0.119466838,2.770422065,0.360955831,146132358,149901207,3.753574913,-73490069985,150722836.9,19637544.62,54404286.92,8.37E+00,0.707478,46567.32656,532.0186598,4192.06,152.9172751,3,999,0,540,108,54,0,0,1,2,4,8.52118,6.4896,8.51957,874,0.087662989,2
3, CC, linker91_C_linker91_C_nof_relaxed,0.865206,0.667961,7.720253905,0.0561347,0.445788,5.14E-08,2.52E-07,1.577409049,7.941398101,0.125922412,1.622593425,0.616297333,107867040.8,110441047.6,3.753554448,-92447732228,110956857.6,42143900.24,68382415.42,7.94E+00,0.870611,29389.06739,564.4926899,3692.32,191.1025644,3,384,0,0,384,0,0,0,2,3,5,10.03866,9.00385,10.03778,875,0.08776329,2
2, CC, linker101_C_linker20_C_kgm_relaxed,0.721509,0.398998,5.530048828,0.0450425,0.275219,8.70E-08,4.49E-07,1.070986499,6.110207027,0.163660576,1.183343843,0.845062917,76551316.09,84193636.44,3.753465303,-96668091511,84582325.41,60402888.87,71477386.65,6.11E+00,0.818701,25620.68103,315.3941164,7193.84,147.8865583,2,360,0,288,18,0,0,0,1,1,0,20.2187,18.95043,20.2187,876,0.087863591,2
2, CC, linker91_C_linker82_C_cem-a_relaxed,0.761978,0.393234,5.160700178,0.0470735,0.261233,9.26E-08,5.29E-07,0.902871809,5.549470509,0.180197372,0.970887729,1.029985208,65180367.6,76251850.15,3.753368487,-97647060344,70090591.44,74356972.72,72192272.41,5.55E+00,0.837608,108770.1794,396.0741337,6218.04,173.7351058,2,1260,0,720,720,0,0,0,3,5,0,15.04961,12.17675,15.04857,877,0.087963892,2
2, CC, linker100_C_linker27_C_kgm_relaxed,0.727299,0.432395,5.945216479,0.0458965,0.319177,7.52E-08,4.35E-07,1.026654705,6.954277559,0.143796389,1.200905266,0.83270515,73544807.29,85633305.2,3.753337286,-96884951746,86027313.68,59651155.87,71635387.18,6.95E+00,0.824813,26276.08739,357.5401273,5257.01,146.8247745,2,360,0,216,18,54,0,0,1,1,0,22.41926,21.91741,22.41926,878,0.088064193,2
2, amide, linker99_CO_linker10_NH_sql_relaxed,0.740839,0.434053,5.858938312,0.0473261,0.298908,7.82E-08,3.35E-07,1.366968305,6.315922926,0.158329988,1.473588899,0.678615318,95339071.27,102301903.2,3.753266539,-94304386570,102775314.2,47329959.27,69744902.58,6.32E+00,0.800786,27800.87456,469.0865924,5048.93,173.140668,2,336,0,168,96,144,0,0,1,1,0,11.86942,9.38806,11.75106,879,0.088164493,2
2, CC, linker100_C_linker85_C_kgm_relaxed,0.70914,0.547978,7.727359901,0.0463212,0.310354,7.57E-08,4.50E-07,1.300065431,6.700042313,0.149252789,1.127227605,0.887132284,91203095.06,78706791.97,3.753252833,-94860471061,79078055.61,62234721.51,70152696.09,6.70E+00,0.767933,55682.58155,453.4696251,4718.33,159.2904028,2,864,0,504,144,144,0,0,1,1,0,15.33616,12.46095,15.3361,880,0.088264794,2
2, amide, linker108_CO_linker4_NH_sql_relaxed,0.767745,0.495426,6.453001973,0.0497244,0.355444,6.15E-08,2.08E-07,1.911333538,7.148281327,0.139893767,2.117270365,0.472306238,124720538.3,137504379.8,3.753178203,-88195421017,138158565.4,30819470.83,65253152.24,7.15E+00,0.829002,28165.98382,433.3261059,5421.31,173.5852175,2,384,0,192,72,96,0,0,1,1,0,12.00043,10.32242,11.99225,881,0.088365095,2
2, CC, linker101_C_linker16_C_kgm_relaxed,0.701562,0.369983,5.273703536,0.0438645,0.270448,8.83E-08,4.31E-07,1.080006403,6.165532492,0.162191993,1.262644842,0.791988346,77012415.3,89623672.88,3.753158499,-96437511769,90035881.92,56474605.36,71307369.18,6.17E+00,0.819122,25640.96875,317.448134,6041.39,142.859323,2,324,0,252,54,0,0,0,1,1,0,22.68748,21.45996,22.68748,882,0.088465396,2
2, CC, linker104_C_linker81_C_kgm_relaxed,0.755417,0.450445,5.962865543,0.0486532,0.272974,8.81E-08,5.41E-07,0.970630621,5.610607319,0.178233824,0.9132903,1.094942101,69694453.58,85748379.93,3.753129017,-97116032968,65577231.03,78620424.48,71803271.09,5.61E+00,0.841946,54912.31165,403.1404445,5451.86,161.5947752,2,720,0,360,144,144,0,0,1,1,0,17.16847,15.13421,17.16821,883,0.088565697,2
2, CC, linker91_C_linker68_C_kgd-a_relaxed,0.750897,0.423176,5.635606481,0.0468979,0.347847,6.94E-08,4.30E-07,0.909152835,7.417112493,0.134823356,1.196550694,0.83573559,65515993.64,85833733.03,3.753119209,-97471327109,86226654.85,60225349.89,72062684.23,7.42E+00,0.834884,34575.10878,454.1260046,5270.51,167.7994497,2,324,0,54,270,108,0,0,2,3,0,12.12125,9.42103,12.10754,884,0.088665998,2
2, CC, linker99_C_linker3_C_kgm_relaxed,0.726835,0.491585,6.76336445,0.0469324,0.294144,8.09E-08,4.91E-07,1.113284826,6.267397363,0.159555864,1.031646074,0.96932468,79076306.67,72934611.16,3.752883605,-96059646345,73277529.19,68850858.18,71029717.51,6.27E+00,0.806122,56022.55072,352.5789904,5952.3,155.9604688,2,936,0,648,0,0,0,0,1,1,0,17.16031,15.16219,17.15678,885,0.088766299,2
2, CC, linker99_C_linker27_C_kgm_relaxed,0.735123,0.421956,5.739937398,0.0459894,0.311289,7.69E-08,4.46E-07,0.989480549,6.768711921,0.147738597,1.166826103,0.857025736,70665585.54,82947322.7,3.752394667,-96592043056,83331046.67,61206079.8,71416851.6,6.77E+00,0.835725,26376.76541,338.04518,5451.29,146.2440719,2,360,0,216,18,36,0,0,1,1,0,22.64395,22.29127,22.64395,886,0.0888666,2
2, CC, linker91_C_linker77_C_kgd-a_relaxed,0.753587,0.389745,5.171864695,0.0464875,0.310351,7.75E-08,4.48E-07,0.89542521,6.67600968,0.149790076,1.155843729,0.865168859,64280632.98,82594894.9,3.75231855,-97100547573,82975513.35,62108595.17,71787830.22,6.68E+00,0.844795,34711.05953,372.3400136,6170.99,170.7310888,2,378,0,216,216,0,0,0,2,3,0,12.73802,9.57526,12.73047,887,0.088966901,2
3, CC, linker99_C_linker40_C_unc_relaxed_interp_2,0.777233,0.810129,10.42324502,0.0548394,0.651371,3.56E-08,2.66E-07,1.395209269,11.87779224,0.08419073,1.589908498,0.628967014,96511906.59,109473103.7,3.752292498,-93530206680,109979989.3,43508029.26,69173785.44,1.19E+01,0.77926,58493.75791,514.6420788,4586.02,164.4126733,3,1152,0,448,128,128,0,0,1,2,5,9.76849,7.64337,9.76846,888,0.089067202,2
2, CC, linker100_C_linker6_C_kgm_relaxed,0.678955,0.612631,9.023145864,0.0461029,0.375381,5.30E-08,2.03E-07,2.353998581,8.142242679,0.122816285,2.124184625,0.470768872,139784937.9,125487618.1,3.752022242,-80233633738,126138145.7,27955156.01,59381912.58,8.14E+00,0.712763,56051.0288,548.5706597,3065.56,140.1082437,2,864,0,360,144,360,0,0,1,1,0,16.40723,13.81446,16.40166,889,0.089167503,2
2, CC, linker100_C_linker24_C_kgm_relaxed,0.716861,0.40945,5.711707012,0.0448153,0.290272,8.12E-08,3.97E-07,1.167672964,6.477073678,0.154390709,1.324140718,0.755206744,82173216.92,92754493.23,3.751959119,-95168339968,93184398.15,53146531.16,70373485.91,6.48E+00,0.817153,25915.8855,384.3770901,4945.32,144.4947868,2,324,0,162,36,90,0,0,1,1,0,21.14661,19.05633,21.14659,890,0.089267803,2
3, CC, linker105_C_linker76_C_unc_relaxed,0.782127,0.695094,8.887226755,0.0520524,0.498598,4.71E-08,3.51E-07,1.193183607,9.578770623,0.104397531,1.286029084,0.777587391,83720666.21,89816713.27,3.75178144,-94885671345,90235242.12,54560030.84,70165786.49,9.58E+00,0.779323,34281.19465,524.4081437,5290.91,160.8141717,3,640,0,320,128,64,0,0,1,2,5,8.20879,7.11264,8.20879,891,0.089368104,2
2, amine, linker99_CH2_linker45_NH_sql_relaxed,0.72908,0.379619,5.206822297,0.0457373,0.252991,9.38E-08,4.60E-07,1.061570733,5.531393414,0.180786273,1.12774453,0.886725649,75192582.03,79508023.54,3.751777697,-95795159325,79879767.22,62808053.2,70831438.42,5.53E+00,0.794367,27412.21215,379.8897741,6077.05,178.2540378,2,384,0,312,96,0,0,0,1,1,0,11.90597,10.10032,11.56844,892,0.089468405,2
