 name,H2,CH4,aIM,Kh_H2,Kh_CH4,DCH4,DH2,k(CH4/H2),k(H2/CH4),aIM(CH4/H2),aIM(H2/CH4),kIM(CH4/H2),kIM(H2/CH4),MPS,score2,Sh2/ch4,score,rmps,PH2,PCH4,score1,Kh_H2,Kh_CH4, void fraction [widom], supercell volume [A^3],dimensions, density [kg/m^3], surface area [m^2/g], deliverable capacity [v STP/v], num carbon, num fluorine, num hydrogen, num nitrogen, num oxygen, num sulfur, num silicon, vertices, edges, genus, largest included sphere diameter [A], largest free sphere diameter [A], largest included sphere along free sphere path diameter [A],0,0,TOP
 linker91_C_linker74_C_hnd_relaxed,0.741837,0.494752,7.092527132,0.0467344,0.331465,3.24E-08,2.37E-07,0.970763504,1.03E+00,7.092527132,0.140993468,0.970763504,1.030117012,34035078.19,3.618941462,3.618941462,3.613134197,-43381073548,33040011.75,32074037.57,3.613134197,0.0467344,0.331465,0.776153,66639.00273,2,506.328353,5258.4,168.8341578,864,0,432,432,216,0,0,6,10,0,11.02597,8.49017,10.8927,3197,0.36755576,0
 linker98_C_linker48_C_sql_relaxed,0.752941,0.36333,5.493786748,0.0476562,0.261813,4.03E-08,1.81E-07,1.221653974,8.19E-01,5.493786748,0.182023811,1.221653974,0.818562393,21113650.03,3.57377053,3.57377053,3.61310018,-42611403257,25793574.46,31510822.74,3.61310018,0.0476562,0.261813,0.850209,55514.12503,2,331.3311566,5357.18,170.5225044,768,0,504,96,0,0,0,1,1,0,18.09059,17.5003,18.08605,3198,0.367670729,0
 linker108_C_linker84_C_uon_relaxed,0.791977,0.463329,6.158424606,0.0544524,0.335341,3.01E-08,1.11E-07,1.674931609,5.97E-01,6.158424606,0.16237919,1.674931609,0.597039303,10725591.6,3.50911196,3.50911196,3.6129482,-40675781809,17964632.39,30089530.64,3.6129482,0.0544524,0.335341,0.833621,70230.93673,3,436.2510063,5370.54,189.6041977,1152,0,576,288,0,0,0,1,2,7,11.71332,6.90027,11.71331,3199,0.367785698,0
 linker108_N_linker81_CH_nfc_relaxed_interp_2,0.784186,0.718642,10.12143938,0.0507496,0.513659,1.96E-08,1.20E-07,1.663575727,6.01E-01,10.12143938,0.098800177,1.663575727,0.601114806,10882414.43,3.510481755,3.510481755,3.612862503,-40713135889,18103720.49,30116909.97,3.612862503,0.0507496,0.513659,0.771954,48046.44907,3,511.4650472,4767.65,163.3837382,896,0,448,256,0,0,0,1,2,9,9.17156,5.18122,9.17156,3200,0.367900667,0
 linker108_N_linker12_CH_krr_relaxed,0.743639,0.362314,5.482502765,0.0465645,0.25529,4.25E-08,3.17E-07,0.735519652,1.36E+00,5.482502765,0.182398449,0.735519652,1.35958298,59841526.48,3.673183617,3.673183617,3.612511993,-43793879209,44014618.71,32373617.02,3.612511993,0.0465645,0.25529,0.841365,40555.12158,2,360.220145,5943.32,158.2396725,480,0,270,60,120,0,0,2,4,0,18.90726,16.92439,18.90709,3201,0.368015636,0
 linker109_C_linker41_C_cds_relaxed,0.736824,0.676256,9.441597325,0.0459919,0.434237,2.48E-08,2.68E-07,0.874799992,1.14E+00,9.441597325,0.105914282,0.874799992,1.143118438,41984334.79,3.6386787,3.6386787,3.612458084,-43459256437,36727895.74,32129562.9,3.612458084,0.0459919,0.434237,0.736349,64245.02289,3,512.3320504,5409.55,159.3299983,1404,0,792,72,72,0,0,1,2,3,8.11997,6.43463,7.82024,3202,0.368130605,0
 linker108_CH_linker99_N_pts_relaxed,0.800212,0.483362,6.896710726,0.0511815,0.352984,3.08E-08,3.19E-07,0.665833736,1.50E+00,6.896710726,0.144996657,0.665833736,1.501876438,73216624.52,3.69334266,3.69334266,3.612404199,-43912266946,48750098.65,32459460.32,3.612404199,0.0511815,0.352984,0.840815,29828.30375,3,406.6096102,5296.01,194.1735597,512,0,256,64,0,0,0,2,1,5,10.5397,8.79075,10.52997,3203,0.368245574,0
 linker99_N_linker108_CH_pts_relaxed,0.800212,0.483362,6.896710726,0.0511815,0.352984,3.08E-08,3.19E-07,0.665833736,1.50E+00,6.896710726,0.144996657,0.665833736,1.501876438,73216624.52,3.69334266,3.69334266,3.612404199,-43912266946,48750098.65,32459460.32,3.612404199,0.0511815,0.352984,0.84207,29828.30375,3,406.6096102,5296.01,194.457811,512,0,256,64,0,0,0,2,1,5,10.5397,8.79075,10.52997,3204,0.368360543,0
 linker102_N_linker61_CH_cdl_relaxed_interp_2,0.742441,0.398387,5.532556225,0.0487019,0.269446,4.00E-08,2.68E-07,0.824265937,1.21E+00,5.532556225,0.180748276,0.824265937,1.213200686,47349568.64,3.650154175,3.650154175,3.612198639,-43515545443,39028636.55,32169975.66,3.612198639,0.0487019,0.269446,0.804106,85502.29884,3,394.4421865,6415.78,180.1363523,1248,0,832,320,0,0,0,1,3,5,10.89769,7.62272,10.2018,3205,0.368475512,0
 linker101_N_linker81_CH_uni_relaxed_interp_3,0.484197,0.632541,14.9133358,0.0341202,0.508846,1.76E-08,1.14E-07,2.316326251,4.32E-01,14.9133358,0.067054079,2.316326251,0.431718114,4993164.146,3.431495692,3.431495692,3.61217716,-36198426321,11565797.19,26790159.64,3.61217716,0.0341202,0.508846,0.484593,75049.11122,3,708.0430806,2048.1,78.00896584,1728,0,1152,720,0,0,0,1,2,7,6.02415,4.28837,6.02414,3206,0.368590481,0
 linker106_CH_linker58_N_lvt_relaxed_interp_3,0.736179,0.401392,5.655569499,0.0474145,0.268156,3.86E-08,1.59E-07,1.374018419,7.28E-01,5.655569499,0.176816853,1.374018419,0.727792281,16359460.54,3.549075183,3.549075183,3.611875406,-41761034242,22478200.11,30885460.98,3.611875406,0.0474145,0.268156,0.795313,45427.83156,3,416.251934,6009.7,185.9016789,576,0,432,288,0,0,0,1,1,5,11.32732,9.06109,9.92718,3207,0.36870545,0
 linker111_C_linker82_C_qzd_relaxed,0.710328,0.726815,10.78534586,0.0471703,0.508748,1.83E-08,9.34E-08,2.119893542,4.72E-01,10.78534586,0.092718399,2.119893542,0.471721801,6201025.338,3.453990576,3.453990576,3.611713916,-37659030144,13145513.57,27867089.33,3.611713916,0.0471703,0.508748,0.688453,40791.33414,3,567.8783356,3867.44,130.8789614,918,0,648,108,0,0,27,1,2,4,7.59043,6.66749,7.5904,3208,0.368820418,0
 linker110_C_linker93_C_bor_relaxed,0.72938,0.400453,6.287839963,0.0456594,0.287099,3.78E-08,3.86E-07,0.615387462,1.62E+00,6.287839963,0.159037127,0.615387462,1.624992484,85537714.18,3.70905323,3.70905323,3.611662602,-43824370312,52638836.82,32393280.19,3.611662602,0.0456594,0.287099,0.795577,46463.42078,3,390.4902588,5258.3,184.9632813,816,0,672,32,0,0,0,2,1,6,12.52266,8.89154,12.52262,3209,0.368935387,0
 linker105_N_linker39_CH_cdl_relaxed_interp_3,0.723027,0.378591,6.288642604,0.0449795,0.28286,3.78E-08,2.61E-07,0.909878649,1.10E+00,6.288642604,0.159016828,0.909878649,1.09904766,38508629.9,3.629950203,3.629950203,3.611452327,-43121238544,35038180.14,31880492,3.611452327,0.0449795,0.28286,0.781895,117078.708,3,442.9260974,4853.49,169.4235766,1728,0,864,576,96,0,0,1,3,5,12.04268,8.54261,12.04268,3210,0.369050356,0
 linker98_C_linker88_C_lvt_relaxed_interp_4,0.719923,0.457608,9.196630229,0.0487036,0.447909,2.37E-08,2.10E-07,1.034038201,9.67E-01,9.196630229,0.10873548,1.034038201,0.967082259,29587104.33,3.604889145,3.604889145,3.611440133,-42786028288,30594196.14,31635567.55,3.611440133,0.0487036,0.447909,0.807131,115985.8306,3,378.8293854,5111.68,164.4571121,1792,0,1088,128,128,0,0,1,1,5,16.16998,13.63464,16.14581,3211,0.369165325,0
 linker92_C_linker74_C_hca_relaxed,0.648205,0.291667,5.676332864,0.0404261,0.229472,4.57E-08,2.22E-07,1.171489013,8.54E-01,5.676332864,0.176170077,1.171489013,0.853614493,22821492.28,3.580325804,3.580325804,3.611373371,-42354804664,26735127.47,31319908.08,3.611373371,0.0404261,0.229472,0.76462,23717.05888,2,351.9283619,3597.82,116.2536245,270,0,162,54,54,0,0,1,2,0,23.14708,21.22302,23.14708,3212,0.369280294,0
 linker92_C_linker66_C_hnc_relaxed,0.735935,0.395974,5.7836048,0.0455121,0.263224,4.09E-08,3.42E-07,0.693151039,1.44E+00,5.7836048,0.172902547,0.693151039,1.44268701,66961868.51,3.683771383,3.683771383,3.611078896,-43523029138,46414688.72,32172389.7,3.611078896,0.0455121,0.263224,0.790676,45891.9634,2,412.0335414,6203.51,176.3700343,648,0,432,144,72,0,0,4,7,0,11.64411,10.01316,11.59534,3213,0.369395263,0
 linker108_C_linker82_C_und_relaxed,0.778384,0.762875,10.30175984,0.051425,0.529768,2.03E-08,2.73E-07,0.764863408,1.31E+00,10.30175984,0.097070793,0.764863408,1.307422985,54774487.1,3.663809521,3.663809521,3.610985135,-43346981328,41895000.87,32043953.14,3.610985135,0.051425,0.529768,0.760542,38132.09122,3,532.8986253,4499.31,156.6106231,832,0,448,128,0,0,0,1,2,9,9.70046,7.69062,9.49795,3214,0.369510232,0
 linker107_C_linker20_C_dia_relaxed_interp_2,0.71102,0.457094,6.845227096,0.0443734,0.303746,3.23E-08,1.23E-07,1.799773798,5.56E-01,6.845227096,0.146087191,1.799773798,0.55562538,9033979.836,3.491485486,3.491485486,3.610977777,-39554450280,16259120.2,29262738.52,3.610977777,0.0443734,0.303746,0.759679,72237.86047,3,397.7286273,6290.26,164.1359709,1280,0,1024,64,0,0,0,1,1,3,11.02165,9.76265,10.99193,3215,0.369625201,0
 linker103_CH_linker96_N_dmd_relaxed_interp_4,0.780342,0.558293,8.399864429,0.0522237,0.438672,2.46E-08,3.39E-07,0.610113716,1.64E+00,8.399864429,0.11904954,0.610113716,1.639038713,86646481.46,3.710085819,3.710085819,3.610870287,-43634997852,52864206.79,32253177.66,3.610870287,0.0522237,0.438672,0.82721,36135.81548,3,390.1045946,6437.06,175.6835893,568,0,320,96,0,0,0,2,2,5,12.45214,8.82411,12.32909,3216,0.36974017,0
 linker110_C_linker81_C_mon_relaxed,0.720751,0.400155,5.6343375,0.0477577,0.269083,3.95E-08,2.45E-07,0.909332374,1.10E+00,5.6343375,0.177483156,0.909332374,1.099707906,38369350.52,3.62922444,3.62922444,3.610608738,-42913717731,34890492.58,31727054.43,3.610608738,0.0477577,0.269083,0.827894,83822.70457,3,365.579561,4669.38,169.1934959,1152,0,1024,256,0,0,0,1,3,9,15.18178,13.8455,15.16873,3217,0.369855139,0
 linker103_C_linker57_C_cds_relaxed,0.742525,0.524342,7.862638541,0.0433717,0.341016,2.96E-08,1.52E-07,1.5333572,6.52E-01,7.862638541,0.127183769,1.5333572,0.652163762,12833854.97,3.525361048,3.525361048,3.610590524,-40795266737,19678883.92,30174758.35,3.610590524,0.0433717,0.341016,0.767014,129747.8755,3,491.9610936,4630.81,166.417651,328,0,160,32,16,0,0,1,2,3,9.992,7.05756,9.99193,3218,0.369970108,0
 linker109_CO_linker8_NH_qtz_relaxed_interp_3,0.640135,0.531092,11.06039893,0.0429395,0.474928,1.99E-08,1.08E-07,2.026821585,4.93E-01,11.06039893,0.090412652,2.026821585,0.493383338,6856729.345,3.463794452,3.463794452,3.610583523,-38067598436,13897367.04,28167483.49,3.610583523,0.0429395,0.474928,0.675247,96147.20656,3,510.253969,3355.31,135.4562357,1476,0,864,288,432,0,0,1,1,4,16.19706,15.26338,16.1444,3219,0.370085077,0
 linker111_CO_linker63_NH_sql_relaxed,0.651161,0.486874,8.310002169,0.0419539,0.348637,3.01E-08,2.32E-07,1.079396566,9.26E-01,8.310002169,0.120336912,1.079396566,0.926443562,26906733.76,3.595426863,3.595426863,3.610386694,-42396970442,29043036.04,31348953.38,3.610386694,0.0419539,0.348637,0.668649,25703.56453,2,558.7663442,3532.6,141.4223686,456,0,336,96,72,0,12,1,1,0,10.16478,7.50126,10.16477,3220,0.370200046,0
 linker106_C_linker96_C_hst_relaxed_interp_2,0.7693,0.54325,8.082600039,0.0488208,0.394599,2.73E-08,3.72E-07,0.59320061,1.69E+00,8.082600039,0.123722564,0.59320061,1.685770351,91450033.49,3.715571413,3.715571413,3.610351305,-43536641707,54248215.62,32180074.58,3.610351305,0.0488208,0.394599,0.776561,70888.87323,3,462.6334483,4863.32,174.6278147,1296,0,816,240,0,0,0,2,2,7,11.9642,7.24826,11.96418,3221,0.370315015,0
 linker91_CH_linker91_N_eth_relaxed_interp_2,0.729516,0.48201,7.32453644,0.0458571,0.335882,2.61E-08,8.07E-08,2.368651179,4.22E-01,7.32453644,0.136527411,2.368651179,0.422181201,4664899.913,3.423503749,3.423503749,3.610326603,-35362431422,11049520.68,26172460.18,3.610326603,0.0458571,0.335882,0.756795,35642.59986,3,528.1857942,4017.53,171.1303984,480,0,192,384,0,0,0,2,4,7,10.21875,8.55127,10.09019,3222,0.370429984,0
 linker91_N_linker91_CH_eth_relaxed_interp_2,0.729516,0.48201,7.32453644,0.0458571,0.335882,2.61E-08,8.07E-08,2.368651179,4.22E-01,7.32453644,0.136527411,2.368651179,0.422181201,4664899.913,3.423503749,3.423503749,3.610326603,-35362431422,11049520.68,26172460.18,3.610326603,0.0458571,0.335882,0.757898,35642.59986,3,528.1857942,4017.53,171.0374138,480,0,192,384,0,0,0,2,4,7,10.21875,8.55127,10.09019,3223,0.370544953,0
 linker105_C_linker80_C_qtz_relaxed,0.396755,0.695185,21.67155241,0.0255164,0.55298,1.54E-08,1.34E-07,2.482918029,4.03E-01,21.67155241,0.046143441,2.482918029,0.402751919,4118646.728,3.409934491,3.409934491,3.610288562,-34303635308,10226262.22,25390970.82,3.610288562,0.0255164,0.55298,0.386061,36404.99023,3,792.3467961,1272.57,68.74357209,1008,0,936,144,144,0,0,1,1,4,7.41409,7.20113,7.41399,3224,0.370659922,0
 linker100_C_linker74_C_dia_relaxed,0.708736,0.395355,5.862750781,0.0445059,0.260927,4.07E-08,2.75E-07,0.869769823,1.15E+00,5.862750781,0.170568397,0.869769823,1.149729473,41936177.21,3.637561658,3.637561658,3.61020651,-42911786847,36474821.42,31724698.95,3.61020651,0.0445059,0.260927,0.767167,25833.38477,3,467.3234266,5437.09,173.0486986,384,0,224,64,96,0,0,1,1,3,10.04078,7.88465,9.06042,3225,0.370774891,0
 linker101_C_linker61_C_uoo_relaxed,0.719805,0.370639,5.5785655,0.0448212,0.250038,4.27E-08,3.00E-07,0.792923621,1.26E+00,5.5785655,0.179257553,0.792923621,1.261155518,50638298.12,3.655753123,3.655753123,3.610110627,-43067094589,40152302.7,31837709.24,3.610110627,0.0448212,0.250038,0.841885,43020.15013,3,339.4052979,5892.36,169.1491235,480,0,336,192,0,0,0,1,2,7,12.76657,9.56522,12.75226,3226,0.37088986,0
 linker109_C_linker1_C_cds_relaxed,0.735934,0.600719,8.420161745,0.0462579,0.389499,2.76E-08,3.80E-07,0.611778924,1.63E+00,8.420161745,0.118762564,0.611778924,1.634577395,85718711.68,3.708596507,3.708596507,3.609959549,-43403682071,52440901.22,32082238.13,3.609959549,0.0462579,0.389499,0.747887,64395.56276,3,462.8726822,6057.16,165.5426956,1332,0,936,72,0,0,0,1,2,3,8.45094,6.60436,8.45084,3227,0.371004829,0
 linker110_C_linker87_C_uox_relaxed,0.733529,0.450186,6.560290018,0.0453765,0.297683,3.40E-08,1.50E-07,1.483596874,6.74E-01,6.560290018,0.152432285,1.483596874,0.674037548,13728704.34,3.531510676,3.531510676,3.609928204,-40854822900,20367862.85,30217697.66,3.609928204,0.0453765,0.297683,0.777453,35385.55147,3,427.064777,4769.19,185.8864023,704,0,640,0,0,0,0,1,3,17,10.97563,7.76128,10.9753,3228,0.371119798,0
 linker98_CH_linker81_N_lvt_relaxed_interp_5,0.72702,0.34872,6.687137997,0.0469437,0.313919,2.93E-08,9.14E-08,2.142723874,4.67E-01,6.687137997,0.149540805,2.142723874,0.466695691,5978921.626,3.449482695,3.449482695,3.609877091,-37095861545,12811178.11,27450817.19,3.609877091,0.0469437,0.313919,0.862735,201596.9374,3,288.2757342,6146.57,153.5599468,2240,0,1360,480,0,0,0,1,1,5,20.73557,19.35504,20.73557,3229,0.371234767,0
 linker111_C_linker83_C_cds_relaxed,0.741303,0.760906,10.37224779,0.0456497,0.47349,2.27E-08,4.07E-07,0.578749019,1.73E+00,10.37224779,0.096411117,0.578749019,1.727864699,95837700.7,3.720365877,3.720365877,3.609818281,-43429961108,55465975.29,32100878.8,3.609818281,0.0456497,0.47349,0.726422,64207.60053,3,548.1278516,4815.92,153.8799221,1440,0,864,144,0,0,36,1,2,3,8.20337,6.09466,7.54498,3230,0.371349736,0
 linker92_C_linker49_C_fxt_relaxed,0.688214,0.477399,10.83232414,0.0459112,0.497325,2.07E-08,1.72E-07,1.301012716,7.69E-01,10.83232414,0.092316292,1.301012716,0.768631995,18146033.02,3.557944793,3.557944793,3.609787058,-41532242982,23608219.71,30714594.06,3.609787058,0.0459112,0.497325,0.778493,40798.03056,2,426.803367,3241.94,137.9782575,648,0,324,108,54,0,0,1,3,0,26.74334,25.44954,26.74334,3231,0.371464705,0
 linker104_C_linker32_C_kgm_relaxed,0.715103,0.350522,5.594050948,0.0444844,0.248848,4.25E-08,2.62E-07,0.906744344,1.10E+00,5.594050948,0.178761332,0.906744344,1.102846692,38399020.66,3.628901771,3.628901771,3.609726838,-42702871177,34818094.8,31571110.53,3.609726838,0.0444844,0.248848,0.836671,26058.79522,2,334.1058032,5626.38,144.9257026,288,0,198,72,36,0,0,1,1,0,23.84482,22.56648,23.82332,3232,0.371579673,0
 linker91_C_linker83_C_hcb_relaxed,0.762888,0.49828,6.642437974,0.0489915,0.325423,3.16E-08,1.59E-07,1.319054946,7.58E-01,6.642437974,0.150547134,1.319054946,0.758118533,17618717.47,3.555123177,3.555123177,3.609719515,-41450987014,23240056.42,30654911.36,3.609719515,0.0489915,0.325423,0.774324,21220.65865,2,507.5331639,3709,185.1647477,360,0,144,144,0,0,0,1,1,0,12.06868,10.8571,12.06504,3233,0.371694642,0
 linker110_C_linker78_C_umr_relaxed,0.660389,0.380209,6.422194424,0.0420484,0.270043,3.86E-08,2.22E-07,1.116496734,8.96E-01,6.422194424,0.155710017,1.116496734,0.895658688,24975098.69,3.588046399,3.588046399,3.609636015,-42103867605,27884616.12,31133082.82,3.609636015,0.0420484,0.270043,0.727324,79619.48262,3,465.0351529,4385.12,156.0145843,1280,0,1280,256,128,0,0,1,3,17,13.02787,12.59618,13.01057,3234,0.371809611,0
 linker108_CH2_linker39_NH_lvt_relaxed_interp_4,0.749512,0.447952,6.921920838,0.0471086,0.326082,3.29E-08,3.75E-07,0.607318211,1.65E+00,6.921920838,0.144468569,0.607318211,1.646583261,86810429.16,3.709774094,3.709774094,3.609582315,-43317946327,52721554.53,32018760.18,3.609582315,0.0471086,0.326082,0.811077,87629.36871,3,409.1377629,5072.9,173.3434548,1280,0,832,384,0,0,0,1,1,5,14.15256,12.63685,14.13695,3235,0.37192458,0
 linker110_C_linker88_C_uni_relaxed,0.713712,0.629818,8.820925164,0.0485406,0.428173,2.47E-08,2.54E-07,0.857817625,1.17E+00,8.820925164,0.113366793,0.857817625,1.165748955,42973721.04,3.639609684,3.639609684,3.60953004,-42773601316,36863615.31,31622258.92,3.60953004,0.0485406,0.428173,0.726411,51877.58004,3,535.2768503,4289.13,152.963628,1056,0,960,0,192,0,0,1,2,7,9.97438,9.69504,9.97436,3236,0.372039549,0
 linker91_C_linker12_C_cem-a_relaxed,0.709152,0.470145,7.157743077,0.0442124,0.316461,3.41E-08,5.79E-07,0.421239184,2.37E+00,7.157743077,0.139708842,0.421239184,2.373948195,181524613,3.796803876,3.796803876,3.609357785,-43582899686,76465279.81,32210172.05,3.609357785,0.0442124,0.316461,0.761628,111131.9823,2,516.7421983,4198.21,157.5802653,1440,0,720,360,720,0,0,3,5,0,13.23045,10.01573,12.8402,3237,0.372154518,0
 linker100_C_linker37_C_dia_relaxed_interp_2,0.742119,0.429058,6.071056706,0.0441788,0.268212,3.96E-08,3.11E-07,0.773033842,1.29E+00,6.071056706,0.164715971,0.773033842,1.293604426,53094807.89,3.66003977,3.66003977,3.609337592,-42919950829,41044083.36,31728465.47,3.609337592,0.0441788,0.268212,0.800634,77720.9698,3,458.4165721,5586.13,179.1336375,1024,0,448,256,320,0,0,1,1,3,12.01017,8.61316,11.72436,3238,0.372269487,0
 linker107_C_linker36_C_kgm_relaxed,0.725606,0.369886,5.531623726,0.0447939,0.247783,4.27E-08,2.82E-07,0.839018496,1.19E+00,5.531623726,0.180778746,0.839018496,1.191868838,44908720.31,3.643754651,3.643754651,3.609304848,-42762463093,37679246.98,31613585.13,3.609304848,0.0447939,0.247783,0.833756,25658.59579,2,328.8730177,5419.07,153.3562486,342,0,216,54,0,0,0,1,1,0,23.51947,22.53757,23.51947,3239,0.372384456,0
 linker102_C_linker69_C_qzd_relaxed,0.704399,0.533735,8.178681442,0.0416182,0.340382,3.09E-08,2.66E-07,0.951407354,1.05E+00,8.178681442,0.122269098,0.951407354,1.051074491,34693600.27,3.619011591,3.619011591,3.609261098,-42475182623,33007746.41,31403812.66,3.609261098,0.0416182,0.340382,0.715649,50758.15437,3,512.8720238,4792.09,157.560711,1053,0,648,108,54,0,0,1,2,4,8.77658,7.25153,8.76912,3240,0.372499425,0
 linker108_C_linker60_C_und_relaxed,0.712377,0.774904,11.49564773,0.0477452,0.548862,9.91E-09,3.32E-08,3.431789215,2.91E-01,11.49564773,0.086989444,3.431789215,0.291393188,1378621.218,3.275396624,3.275396624,3.609245119,-21920067132,4731137.429,16236266.4,3.609245119,0.0477452,0.548862,0.687997,38301.76037,3,569.4570237,4232.89,141.9750338,896,0,576,128,0,0,0,1,2,9,8.47282,5.98618,8.01663,3241,0.372614394,0
 linker102_N_linker58_CH_qtz_relaxed_interp_2,0.762927,0.625385,9.424319585,0.0504655,0.475603,2.15E-08,1.53E-07,1.321927878,7.56E-01,9.424319585,0.106108456,1.321927878,0.756470922,17488489.44,3.554198126,3.554198126,3.609230118,-41323938894,23118521.73,30561018.36,3.609230118,0.0504655,0.475603,0.763117,50870.31162,3,473.7051875,5549.73,167.3725244,936,0,576,192,0,0,0,1,1,4,9.01352,7.18496,8.98977,3242,0.372729363,0
 linker102_NH_linker66_CO_dia_relaxed,0.704464,0.356713,5.427660856,0.0444932,0.241494,4.30E-08,2.02E-07,1.157045016,8.64E-01,5.427660856,0.18424143,1.157045016,0.864270609,23131729.92,3.580617946,3.580617946,3.609221559,-41878919440,26764452.81,30967676.72,3.609221559,0.0444932,0.241494,0.773472,69042.65854,3,420.6279057,5350.77,171.5943072,984,0,672,192,144,0,0,1,1,3,12.22321,10.8713,12.15107,3243,0.372844332,0
 linker102_C_linker84_C_qzd_relaxed,0.724901,0.467484,6.669183593,0.0422473,0.281755,3.78E-08,3.58E-07,0.704611596,1.42E+00,6.669183593,0.149943391,0.704611596,1.419221605,64074938.94,3.6785676,3.6785676,3.609213875,-43034809731,45147944.97,31811765.55,3.609213875,0.0422473,0.281755,0.756793,50603.33568,3,466.5580888,5278.84,172.045102,945,0,594,162,0,0,0,1,2,4,8.94176,7.30076,8.75776,3244,0.372959301,0
 linker110_C_linker79_C_mmt_relaxed,0.590975,0.80301,15.93049852,0.0434149,0.691621,1.47E-08,1.66E-07,1.406623555,7.11E-01,15.93049852,0.062772675,1.406623555,0.710922263,15325250.7,3.541664732,3.541664732,3.609208526,-40998696039,21556858.62,30322385.09,3.609208526,0.0434149,0.691621,0.574208,60702.69902,3,645.1014507,3051.06,101.5241868,1536,0,1536,256,0,0,0,1,3,9,8.32172,4.65111,8.32165,3245,0.37307427,0
 linker102_N_linker54_CH_sql_relaxed,0.744771,0.490388,6.109196603,0.0468934,0.286481,3.74E-08,3.92E-07,0.582699022,1.72E+00,6.109196603,0.163687644,0.582699022,1.716151841,94193101.88,3.718275597,3.718275597,3.609203125,-43269206256,54886228.38,31982151.63,3.609203125,0.0468934,0.286481,0.794284,36548.77372,2,449.6807711,3985.54,179.2228836,588,0,336,96,72,0,0,1,1,0,13.7806,12.57987,13.7806,3246,0.373189239,0
 linker91_C_linker4_C_tth-a_relaxed,0.724637,0.358498,5.687357714,0.0445845,0.253568,4.22E-08,3.96E-07,0.605792219,1.65E+00,5.687357714,0.175828575,0.605792219,1.650731007,86984643.43,3.709772518,3.709772518,3.609045183,-43187076594,52694620.18,31921990.9,3.609045183,0.0445845,0.253568,0.826337,116192.6294,2,400.8238527,5072.58,153.6688145,1296,0,486,486,324,0,0,4,7,0,23.76398,22.70704,23.76398,3247,0.373304208,0
 linker105_C_linker22_C_lvt_relaxed_interp_4,0.635522,0.556032,8.926460101,0.0426272,0.38051,2.23E-08,8.11E-08,2.458825812,4.07E-01,8.926460101,0.112026491,2.458825812,0.406698187,4197152.423,3.411544636,3.411544636,3.609028418,-34283002728,10320066.72,25375246.43,3.609028418,0.0426272,0.38051,0.633153,49970.22202,3,613.0946787,2813.91,130.1010064,1152,0,640,64,192,0,0,1,1,5,9.32031,7.93431,9.06326,3248,0.373419177,0
